107335.261908007
108479.150111417
97918.9726915649
90590.7516660656
76914.7828772984
107368.10974784
109974.743352686
113085.899103563
102034.428212055
100467.013827084
89708.5606104601
92443.2312467857
77965.5751093811
72722.1241070188
62968.3582672406
