53667.6309540033,54239.5750557083,48959.4863457824,45295.3758330328,38457.3914386492,53684.0548739201,54987.371676343,56542.9495517813,51017.2141060273,50233.5069135421,44854.28030523,46221.6156233929,38982.7875546905,36361.0620535094,31484.1791336203
166715.430461991,168431.26276715,152590.996637361,141598.665099104,121084.711915946,166764.702221783,170674.65262904,175341.386255432,158764.179918088,156413.058340662,140275.37851571,144377.384470156,122660.900264068,114795.723760521,100165.075000801
279763.229970031,282622.95047849,256222.50692892,237901.954365168,203712.032393245,279845.349569708,286361.933581652,294139.822958974,266511.145730167,262592.609767639,235696.4767261,242533.153316975,206339.012973418,193230.385467597,168845.97086806
392811.029478111,396814.638190018,359854.017220427,334205.243631289,286339.352870578,392925.996917401,402049.214534362,412938.25966273,374258.111542216,368772.161194876,331117.574936677,340688.922163755,290017.125682784,271665.047174606,237526.866735224
505858.828985998,511006.325901494,463485.527512104,430508.532897437,368966.673347826,506006.644265305,517736.495487149,531736.696366246,482005.077354342,474951.712622008,426538.673147161,438844.691010646,373695.23839214,350099.708881688,306207.762602508
